"x_center","y_center","intensity","location"
14.475,9.525,0,"N"
14.625,9.525,0,"N"
14.775,9.525,0,"N"
14.925,9.525,0,"N"
15.075,9.525,0,"N"
15.225,9.525,0,"N"
15.375,9.525,0,"N"
15.525,9.525,0,"N"
15.675,9.525,0,"N"
15.825,9.525,0,"N"
15.975,9.525,0,"N"
16.125,9.525,0,"N"
16.275,9.525,0,"N"
16.425,9.525,0,"N"
16.575,9.525,0,"N"
16.725,9.525,0,"N"
16.875,9.525,0,"N"
17.025,9.525,0,"N"
17.175,9.525,0,"N"
17.325,9.525,0,"N"
17.475,9.525,0,"N"
17.625,9.525,0,"N"
17.775,9.525,0,"N"
17.925,9.525,0,"N"
18.075,9.525,0,"N"
18.225,9.525,0,"N"
18.375,9.525,0,"N"
18.525,9.525,0,"N"
18.675,9.525,0,"N"
18.825,9.525,0,"N"
18.975,9.525,0,"N"
19.125,9.525,0,"N"
19.275,9.525,0,"N"
19.425,9.525,0,"N"
19.575,9.525,0,"N"
19.725,9.525,0,"N"
19.875,9.525,0,"N"
20.025,9.525,0,"N"
20.175,9.525,0,"N"
20.325,9.525,0,"N"
20.475,9.525,0,"N"
0.975,9.675,0,"N"
1.125,9.675,0,"N"
1.275,9.675,0,"N"
1.425,9.675,0,"N"
1.575,9.675,0,"N"
1.725,9.675,0,"N"
1.875,9.675,0,"N"
2.025,9.675,0,"IF"
2.175,9.675,0,"IF"
2.325,9.675,0,"IF"
2.475,9.675,0,"IF"
2.625,9.675,1466.66666666667,"IF"
2.775,9.675,3600,"IF"
2.925,9.675,5244.44444444444,"IF"
3.075,9.675,5733.33333333333,"IF"
3.225,9.675,5244.44444444444,"CT"
3.375,9.675,2933.33333333333,"CT"
3.525,9.675,3244.44444444444,"CT"
3.675,9.675,4933.33333333333,"CT"
3.825,9.675,3733.33333333333,"CT"
3.975,9.675,2800,"CT"
4.125,9.675,2666.66666666667,"CT"
4.275,9.675,2533.33333333333,"CT"
4.425,9.675,2755.55555555556,"CT"
4.575,9.675,2977.77777777778,"CT"
4.725,9.675,2133.33333333333,"CT"
4.875,9.675,1955.55555555556,"CT"
5.025,9.675,2088.88888888889,"CT"
5.175,9.675,1200,"CT"
5.325,9.675,800,"CT"
5.475,9.675,533.333333333333,"CT"
5.625,9.675,444.444444444444,"CT"
5.775,9.675,1111.11111111111,"CT"
5.925,9.675,1111.11111111111,"CT"
6.075,9.675,2400,"CT"
6.225,9.675,2000,"CT"
6.375,9.675,1377.77777777778,"CT"
6.525,9.675,1911.11111111111,"CT"
6.675,9.675,3022.22222222222,"CT"
6.825,9.675,1066.66666666667,"CT"
6.975,9.675,1733.33333333333,"CT"
7.125,9.675,2088.88888888889,"CT"
7.275,9.675,1600,"CT"
7.425,9.675,1155.55555555556,"CT"
7.575,9.675,2044.44444444444,"CT"
7.725,9.675,1644.44444444444,"CT"
7.875,9.675,2844.44444444444,"CT"
8.025,9.675,2444.44444444444,"CT"
8.175,9.675,1866.66666666667,"CT"
8.325,9.675,1422.22222222222,"CT"
8.475,9.675,1777.77777777778,"CT"
8.625,9.675,2222.22222222222,"CT"
8.775,9.675,1244.44444444444,"CT"
8.925,9.675,1066.66666666667,"CT"
9.075,9.675,1155.55555555556,"CT"
9.225,9.675,0,"CT"
9.375,9.675,0,"CT"
9.525,9.675,0,"CT"
9.675,9.675,0,"CT"
9.825,9.675,0,"CT"
9.975,9.675,0,"N"
10.125,9.675,0,"N"
10.275,9.675,0,"N"
10.425,9.675,0,"N"
10.575,9.675,0,"N"
14.475,9.675,0,"N"
14.625,9.675,0,"N"
14.775,9.675,0,"N"
14.925,9.675,0,"N"
15.075,9.675,0,"N"
15.225,9.675,0,"N"
15.375,9.675,0,"N"
15.525,9.675,0,"N"
15.675,9.675,0,"N"
15.825,9.675,0,"N"
15.975,9.675,0,"N"
16.125,9.675,0,"N"
16.275,9.675,0,"N"
16.425,9.675,0,"N"
16.575,9.675,0,"N"
16.725,9.675,0,"N"
16.875,9.675,0,"N"
17.025,9.675,0,"N"
17.175,9.675,0,"N"
17.325,9.675,0,"N"
17.475,9.675,0,"N"
17.625,9.675,0,"N"
17.775,9.675,0,"N"
17.925,9.675,0,"N"
18.075,9.675,0,"N"
18.225,9.675,0,"N"
18.375,9.675,0,"N"
18.525,9.675,0,"N"
18.675,9.675,0,"N"
18.825,9.675,0,"N"
18.975,9.675,0,"N"
19.125,9.675,0,"N"
19.275,9.675,0,"N"
19.425,9.675,0,"N"
19.575,9.675,0,"N"
19.725,9.675,0,"N"
19.875,9.675,0,"N"
20.025,9.675,0,"N"
20.175,9.675,0,"N"
20.325,9.675,0,"N"
0.975,9.825,0,"N"
1.125,9.825,0,"N"
1.275,9.825,0,"N"
1.425,9.825,0,"N"
1.575,9.825,0,"N"
1.725,9.825,0,"N"
1.875,9.825,0,"N"
2.025,9.825,0,"N"
2.175,9.825,0,"IF"
2.325,9.825,0,"IF"
2.475,9.825,2666.66666666667,"IF"
2.625,9.825,2533.33333333333,"IF"
2.775,9.825,5155.55555555556,"IF"
2.925,9.825,5022.22222222222,"IF"
3.075,9.825,4177.77777777778,"IF"
3.225,9.825,4177.77777777778,"CT"
3.375,9.825,4977.77777777778,"CT"
3.525,9.825,4444.44444444444,"CT"
3.675,9.825,4933.33333333333,"CT"
3.825,9.825,4355.55555555556,"CT"
3.975,9.825,2622.22222222222,"CT"
4.125,9.825,2533.33333333333,"CT"
4.275,9.825,2888.88888888889,"CT"
4.425,9.825,3200,"CT"
4.575,9.825,2000,"CT"
4.725,9.825,1644.44444444444,"CT"
4.875,9.825,2044.44444444444,"CT"
5.025,9.825,1155.55555555556,"CT"
5.175,9.825,400,"CT"
5.325,9.825,488.888888888889,"CT"
5.475,9.825,266.666666666667,"CT"
5.625,9.825,844.444444444444,"CT"
5.775,9.825,1733.33333333333,"CT"
5.925,9.825,1288.88888888889,"CT"
6.075,9.825,2177.77777777778,"CT"
6.225,9.825,1555.55555555556,"CT"
6.375,9.825,1377.77777777778,"CT"
6.525,9.825,3555.55555555556,"CT"
6.675,9.825,2266.66666666667,"CT"
6.825,9.825,1111.11111111111,"CT"
6.975,9.825,1288.88888888889,"CT"
7.125,9.825,2533.33333333333,"CT"
7.275,9.825,1688.88888888889,"CT"
7.425,9.825,1466.66666666667,"CT"
7.575,9.825,2444.44444444444,"CT"
7.725,9.825,1777.77777777778,"CT"
7.875,9.825,1244.44444444444,"CT"
8.025,9.825,3244.44444444444,"CT"
8.175,9.825,3466.66666666667,"CT"
8.325,9.825,3377.77777777778,"CT"
8.475,9.825,1688.88888888889,"CT"
8.625,9.825,1511.11111111111,"CT"
8.775,9.825,2355.55555555556,"CT"
8.925,9.825,1511.11111111111,"CT"
9.075,9.825,0,"CT"
9.225,9.825,0,"CT"
9.375,9.825,0,"CT"
9.525,9.825,0,"CT"
9.675,9.825,0,"CT"
9.825,9.825,0,"CT"
9.975,9.825,0,"N"
10.125,9.825,0,"N"
10.275,9.825,0,"N"
10.425,9.825,0,"N"
10.575,9.825,0,"N"
14.775,9.825,0,"N"
14.925,9.825,0,"N"
15.075,9.825,0,"N"
15.225,9.825,0,"N"
15.375,9.825,0,"N"
15.525,9.825,0,"N"
15.675,9.825,0,"N"
15.825,9.825,0,"N"
15.975,9.825,0,"N"
16.125,9.825,0,"N"
16.275,9.825,0,"N"
16.425,9.825,0,"N"
16.575,9.825,0,"N"
16.725,9.825,0,"N"
16.875,9.825,0,"N"
17.025,9.825,0,"N"
17.175,9.825,0,"N"
17.325,9.825,0,"N"
17.475,9.825,0,"N"
17.625,9.825,0,"N"
17.775,9.825,0,"N"
17.925,9.825,0,"N"
18.075,9.825,0,"N"
18.225,9.825,0,"N"
18.375,9.825,0,"N"
18.525,9.825,0,"N"
18.675,9.825,0,"N"
18.825,9.825,0,"N"
18.975,9.825,0,"N"
19.725,9.825,0,"N"
19.875,9.825,0,"N"
20.025,9.825,0,"N"
1.125,9.975,0,"N"
1.275,9.975,0,"N"
1.425,9.975,0,"N"
1.575,9.975,0,"N"
1.725,9.975,0,"N"
1.875,9.975,0,"N"
2.025,9.975,0,"N"
2.175,9.975,0,"IF"
2.325,9.975,311.111111111111,"IF"
2.475,9.975,6577.77777777778,"IF"
2.625,9.975,5200,"IF"
2.775,9.975,6488.88888888889,"IF"
2.925,9.975,3688.88888888889,"IF"
3.075,9.975,4088.88888888889,"IF"
3.225,9.975,5155.55555555556,"IF"
3.375,9.975,4755.55555555556,"CT"
3.525,9.975,3955.55555555556,"CT"
3.675,9.975,2088.88888888889,"CT"
3.825,9.975,4177.77777777778,"CT"
3.975,9.975,4044.44444444444,"CT"
4.125,9.975,4000,"CT"
4.275,9.975,5200,"CT"
4.425,9.975,1955.55555555556,"CT"
4.575,9.975,2711.11111111111,"CT"
4.725,9.975,3155.55555555556,"CT"
4.875,9.975,2666.66666666667,"CT"
5.025,9.975,2088.88888888889,"CT"
5.175,9.975,1200,"CT"
5.325,9.975,1111.11111111111,"CT"
5.475,9.975,1866.66666666667,"CT"
5.625,9.975,2088.88888888889,"CT"
5.775,9.975,2088.88888888889,"CT"
5.925,9.975,1644.44444444444,"CT"
6.075,9.975,1911.11111111111,"CT"
6.225,9.975,1244.44444444444,"CT"
6.375,9.975,1200,"CT"
6.525,9.975,2222.22222222222,"CT"
6.675,9.975,3111.11111111111,"CT"
6.825,9.975,977.777777777778,"CT"
6.975,9.975,1066.66666666667,"CT"
7.125,9.975,2800,"CT"
7.275,9.975,2622.22222222222,"CT"
7.425,9.975,1555.55555555556,"CT"
7.575,9.975,1955.55555555556,"CT"
7.725,9.975,3244.44444444444,"CT"
7.875,9.975,1644.44444444444,"CT"
8.025,9.975,2444.44444444444,"CT"
8.175,9.975,2400,"CT"
8.325,9.975,2177.77777777778,"CT"
8.475,9.975,1155.55555555556,"CT"
8.625,9.975,1377.77777777778,"CT"
8.775,9.975,1555.55555555556,"CT"
8.925,9.975,222.222222222222,"CT"
9.075,9.975,0,"CT"
9.225,9.975,0,"CT"
9.375,9.975,0,"CT"
9.525,9.975,0,"CT"
9.675,9.975,0,"CT"
9.825,9.975,0,"N"
9.975,9.975,0,"N"
10.125,9.975,0,"N"
10.275,9.975,0,"N"
10.425,9.975,0,"N"
15.075,9.975,0,"N"
15.225,9.975,0,"N"
15.375,9.975,0,"N"
15.525,9.975,0,"N"
15.675,9.975,0,"N"
15.825,9.975,0,"N"
15.975,9.975,0,"N"
16.125,9.975,0,"N"
16.275,9.975,0,"N"
16.425,9.975,0,"N"
16.575,9.975,0,"N"
16.725,9.975,0,"N"
16.875,9.975,0,"N"
17.025,9.975,0,"N"
17.175,9.975,0,"N"
17.325,9.975,0,"N"
17.475,9.975,0,"N"
17.625,9.975,0,"N"
17.775,9.975,0,"N"
17.925,9.975,0,"N"
18.075,9.975,0,"N"
18.225,9.975,0,"N"
18.375,9.975,0,"N"
18.525,9.975,0,"N"
18.675,9.975,0,"N"
18.825,9.975,0,"N"
18.975,9.975,0,"N"
1.125,10.125,0,"N"
1.275,10.125,0,"N"
1.425,10.125,0,"N"
1.575,10.125,0,"N"
1.725,10.125,0,"N"
1.875,10.125,0,"N"
2.025,10.125,0,"N"
2.175,10.125,0,"IF"
2.325,10.125,800,"IF"
2.475,10.125,6711.11111111111,"IF"
2.625,10.125,9288.88888888889,"IF"
2.775,10.125,6888.88888888889,"IF"
2.925,10.125,4711.11111111111,"IF"
3.075,10.125,5111.11111111111,"IF"
3.225,10.125,4933.33333333333,"IF"
3.375,10.125,4355.55555555556,"CT"
3.525,10.125,3066.66666666667,"CT"
3.675,10.125,4533.33333333333,"CT"
3.825,10.125,5777.77777777778,"CT"
3.975,10.125,5955.55555555556,"CT"
4.125,10.125,7200,"CT"
4.275,10.125,3555.55555555556,"CT"
4.425,10.125,1600,"CT"
4.575,10.125,2044.44444444444,"CT"
4.725,10.125,2311.11111111111,"CT"
4.875,10.125,3466.66666666667,"CT"
5.025,10.125,1911.11111111111,"CT"
5.175,10.125,1733.33333333333,"CT"
5.325,10.125,1511.11111111111,"CT"
5.475,10.125,1333.33333333333,"CT"
5.625,10.125,2000,"CT"
5.775,10.125,2977.77777777778,"CT"
5.925,10.125,2355.55555555556,"CT"
6.075,10.125,1822.22222222222,"CT"
6.225,10.125,1111.11111111111,"CT"
6.375,10.125,1600,"CT"
6.525,10.125,2133.33333333333,"CT"
6.675,10.125,1511.11111111111,"CT"
6.825,10.125,1155.55555555556,"CT"
6.975,10.125,622.222222222222,"CT"
7.125,10.125,2800,"CT"
7.275,10.125,2666.66666666667,"CT"
7.425,10.125,2933.33333333333,"CT"
7.575,10.125,1866.66666666667,"CT"
7.725,10.125,1911.11111111111,"CT"
7.875,10.125,2177.77777777778,"CT"
8.025,10.125,1733.33333333333,"CT"
8.175,10.125,2444.44444444444,"CT"
8.325,10.125,2577.77777777778,"CT"
8.475,10.125,1866.66666666667,"CT"
8.625,10.125,977.777777777778,"CT"
8.775,10.125,1200,"CT"
8.925,10.125,44.4444444444444,"CT"
9.075,10.125,0,"CT"
9.225,10.125,0,"CT"
9.375,10.125,0,"CT"
9.525,10.125,0,"CT"
9.675,10.125,0,"CT"
9.825,10.125,0,"N"
9.975,10.125,0,"N"
10.125,10.125,0,"N"
10.275,10.125,0,"N"
10.425,10.125,0,"N"
15.375,10.125,0,"N"
15.525,10.125,0,"N"
15.675,10.125,0,"N"
15.825,10.125,0,"N"
16.125,10.125,0,"N"
16.275,10.125,0,"N"
16.425,10.125,0,"N"
16.575,10.125,0,"N"
16.725,10.125,0,"N"
16.875,10.125,0,"N"
17.025,10.125,0,"N"
17.175,10.125,0,"N"
17.325,10.125,0,"N"
17.475,10.125,0,"N"
17.625,10.125,0,"N"
17.775,10.125,0,"N"
17.925,10.125,0,"N"
18.075,10.125,0,"N"
18.225,10.125,0,"N"
18.375,10.125,0,"N"
18.525,10.125,0,"N"
18.675,10.125,0,"N"
18.825,10.125,0,"N"
18.975,10.125,0,"N"
1.275,10.275,0,"N"
1.425,10.275,0,"N"
1.575,10.275,0,"N"
1.725,10.275,0,"N"
1.875,10.275,0,"N"
2.025,10.275,0,"N"
2.175,10.275,0,"IF"
2.325,10.275,533.333333333333,"IF"
2.475,10.275,5288.88888888889,"IF"
2.625,10.275,6933.33333333333,"IF"
2.775,10.275,6000,"IF"
2.925,10.275,4844.44444444444,"IF"
3.075,10.275,4888.88888888889,"IF"
3.225,10.275,6088.88888888889,"IF"
3.375,10.275,3733.33333333333,"IF"
3.525,10.275,3377.77777777778,"CT"
3.675,10.275,6177.77777777778,"CT"
3.825,10.275,6622.22222222222,"CT"
3.975,10.275,4355.55555555556,"CT"
4.125,10.275,2622.22222222222,"CT"
4.275,10.275,3022.22222222222,"CT"
4.425,10.275,3377.77777777778,"CT"
4.575,10.275,2266.66666666667,"CT"
4.725,10.275,2622.22222222222,"CT"
4.875,10.275,3466.66666666667,"CT"
5.025,10.275,3200,"CT"
5.175,10.275,2311.11111111111,"CT"
5.325,10.275,1644.44444444444,"CT"
5.475,10.275,2177.77777777778,"CT"
5.625,10.275,3022.22222222222,"CT"
5.775,10.275,1822.22222222222,"CT"
5.925,10.275,2044.44444444444,"CT"
6.075,10.275,1377.77777777778,"CT"
6.225,10.275,1955.55555555556,"CT"
6.375,10.275,2488.88888888889,"CT"
6.525,10.275,1288.88888888889,"CT"
6.675,10.275,1244.44444444444,"CT"
6.825,10.275,1688.88888888889,"CT"
6.975,10.275,933.333333333333,"CT"
7.125,10.275,1555.55555555556,"CT"
7.275,10.275,1777.77777777778,"CT"
7.425,10.275,2266.66666666667,"CT"
7.575,10.275,1777.77777777778,"CT"
7.725,10.275,1200,"CT"
7.875,10.275,1377.77777777778,"CT"
8.025,10.275,1911.11111111111,"CT"
8.175,10.275,3288.88888888889,"CT"
8.325,10.275,2133.33333333333,"CT"
8.475,10.275,1911.11111111111,"CT"
8.625,10.275,755.555555555556,"CT"
8.775,10.275,488.888888888889,"CT"
8.925,10.275,0,"CT"
9.075,10.275,0,"CT"
9.225,10.275,0,"CT"
9.375,10.275,0,"CT"
9.525,10.275,0,"CT"
9.675,10.275,0,"N"
9.825,10.275,0,"N"
9.975,10.275,0,"N"
10.125,10.275,0,"N"
10.275,10.275,0,"N"
10.425,10.275,0,"N"
15.675,10.275,0,"N"
15.825,10.275,0,"N"
17.175,10.275,0,"N"
17.325,10.275,0,"N"
17.475,10.275,0,"N"
17.625,10.275,0,"N"
17.775,10.275,0,"N"
17.925,10.275,0,"N"
18.075,10.275,0,"N"
18.225,10.275,0,"N"
18.375,10.275,0,"N"
18.525,10.275,0,"N"
18.675,10.275,0,"N"
18.825,10.275,0,"N"
21.375,10.275,0,"N"
21.525,10.275,0,"N"
21.675,10.275,0,"N"
22.875,10.275,0,"N"
23.025,10.275,0,"N"
1.425,10.425,0,"N"
1.575,10.425,0,"N"
1.725,10.425,0,"N"
1.875,10.425,0,"N"
2.025,10.425,0,"N"
2.175,10.425,0,"IF"
2.325,10.425,355.555555555556,"IF"
2.475,10.425,4711.11111111111,"IF"
2.625,10.425,8088.88888888889,"IF"
2.775,10.425,6977.77777777778,"IF"
2.925,10.425,5822.22222222222,"IF"
3.075,10.425,5422.22222222222,"IF"
3.225,10.425,4844.44444444444,"IF"
3.375,10.425,4844.44444444444,"IF"
3.525,10.425,7288.88888888889,"CT"
3.675,10.425,7333.33333333333,"CT"
3.825,10.425,5555.55555555556,"CT"
3.975,10.425,3733.33333333333,"CT"
4.125,10.425,3200,"CT"
4.275,10.425,2133.33333333333,"CT"
4.425,10.425,2311.11111111111,"CT"
4.575,10.425,2488.88888888889,"CT"
4.725,10.425,2222.22222222222,"CT"
4.875,10.425,4888.88888888889,"CT"
5.025,10.425,2711.11111111111,"CT"
5.175,10.425,1555.55555555556,"CT"
5.325,10.425,1777.77777777778,"CT"
5.475,10.425,2400,"CT"
5.625,10.425,3155.55555555556,"CT"
5.775,10.425,2622.22222222222,"CT"
5.925,10.425,1955.55555555556,"CT"
6.075,10.425,1733.33333333333,"CT"
6.225,10.425,3022.22222222222,"CT"
6.375,10.425,2888.88888888889,"CT"
6.525,10.425,1422.22222222222,"CT"
6.675,10.425,1200,"CT"
6.825,10.425,2044.44444444444,"CT"
6.975,10.425,1333.33333333333,"CT"
7.125,10.425,1422.22222222222,"CT"
7.275,10.425,2666.66666666667,"CT"
7.425,10.425,2311.11111111111,"CT"
7.575,10.425,1555.55555555556,"CT"
7.725,10.425,800,"CT"
7.875,10.425,977.777777777778,"CT"
8.025,10.425,2177.77777777778,"CT"
8.175,10.425,3511.11111111111,"CT"
8.325,10.425,2400,"CT"
8.475,10.425,1066.66666666667,"CT"
8.625,10.425,222.222222222222,"CT"
8.775,10.425,0,"CT"
8.925,10.425,0,"CT"
9.075,10.425,0,"CT"
9.225,10.425,0,"CT"
9.375,10.425,0,"CT"
9.825,10.425,0,"N"
9.975,10.425,0,"N"
10.125,10.425,0,"N"
10.275,10.425,0,"N"
17.475,10.425,0,"N"
17.625,10.425,0,"N"
17.775,10.425,0,"N"
17.925,10.425,0,"N"
18.075,10.425,0,"N"
18.225,10.425,0,"N"
18.375,10.425,0,"N"
21.075,10.425,0,"N"
21.225,10.425,0,"N"
21.375,10.425,0,"N"
21.525,10.425,0,"N"
21.675,10.425,0,"N"
21.825,10.425,0,"N"
21.975,10.425,0,"N"
22.125,10.425,0,"N"
22.275,10.425,0,"N"
22.425,10.425,0,"N"
22.575,10.425,0,"N"
22.725,10.425,0,"N"
22.875,10.425,0,"N"
23.025,10.425,0,"N"
1.275,10.575,0,"N"
1.425,10.575,0,"N"
1.575,10.575,0,"N"
1.725,10.575,0,"N"
1.875,10.575,0,"N"
2.025,10.575,0,"N"
2.175,10.575,0,"N"
2.325,10.575,177.777777777778,"IF"
2.475,10.575,2444.44444444444,"IF"
2.625,10.575,3688.88888888889,"IF"
2.775,10.575,5022.22222222222,"IF"
2.925,10.575,5466.66666666667,"IF"
3.075,10.575,5688.88888888889,"IF"
3.225,10.575,5288.88888888889,"IF"
3.375,10.575,4533.33333333333,"IF"
3.525,10.575,6755.55555555556,"CT"
3.675,10.575,6533.33333333333,"CT"
3.825,10.575,6044.44444444444,"CT"
3.975,10.575,3466.66666666667,"CT"
4.125,10.575,2711.11111111111,"CT"
4.275,10.575,2000,"CT"
4.425,10.575,1644.44444444444,"CT"
4.575,10.575,2755.55555555556,"CT"
4.725,10.575,3022.22222222222,"CT"
4.875,10.575,4400,"CT"
5.025,10.575,2266.66666666667,"CT"
5.175,10.575,800,"CT"
5.325,10.575,2044.44444444444,"CT"
5.475,10.575,2000,"CT"
5.625,10.575,2622.22222222222,"CT"
5.775,10.575,2000,"CT"
5.925,10.575,1866.66666666667,"CT"
6.075,10.575,2133.33333333333,"CT"
6.225,10.575,2933.33333333333,"CT"
6.375,10.575,2888.88888888889,"CT"
6.525,10.575,2622.22222222222,"CT"
6.675,10.575,1866.66666666667,"CT"
6.825,10.575,1244.44444444444,"CT"
6.975,10.575,2222.22222222222,"CT"
7.125,10.575,2044.44444444444,"CT"
7.275,10.575,1822.22222222222,"CT"
7.425,10.575,1777.77777777778,"CT"
7.575,10.575,2577.77777777778,"CT"
7.725,10.575,1200,"CT"
7.875,10.575,488.888888888889,"CT"
8.025,10.575,1111.11111111111,"CT"
8.175,10.575,2844.44444444444,"CT"
8.325,10.575,2266.66666666667,"CT"
8.475,10.575,1466.66666666667,"CT"
8.625,10.575,266.666666666667,"CT"
8.775,10.575,0,"CT"
8.925,10.575,0,"CT"
9.075,10.575,0,"CT"
9.225,10.575,0,"CT"
9.375,10.575,0,"CT"
9.825,10.575,0,"N"
9.975,10.575,0,"N"
10.125,10.575,0,"N"
17.475,10.575,0,"N"
17.625,10.575,0,"N"
17.775,10.575,0,"N"
17.925,10.575,0,"N"
18.075,10.575,0,"N"
18.225,10.575,0,"N"
18.375,10.575,0,"N"
20.625,10.575,0,"N"
20.775,10.575,0,"N"
20.925,10.575,0,"N"
21.075,10.575,0,"N"
21.225,10.575,0,"N"
21.375,10.575,0,"N"
21.525,10.575,0,"N"
21.675,10.575,0,"N"
21.825,10.575,0,"N"
21.975,10.575,0,"N"
22.125,10.575,0,"N"
22.275,10.575,0,"N"
22.425,10.575,0,"N"
22.575,10.575,0,"N"
22.725,10.575,0,"N"
22.875,10.575,0,"N"
23.025,10.575,0,"N"
23.175,10.575,0,"N"
0.975,10.725,0,"N"
1.125,10.725,0,"N"
1.275,10.725,0,"N"
1.425,10.725,0,"N"
1.575,10.725,0,"N"
1.725,10.725,0,"N"
1.875,10.725,0,"N"
2.025,10.725,0,"N"
2.175,10.725,0,"N"
2.325,10.725,0,"IF"
2.475,10.725,88.8888888888889,"IF"
2.625,10.725,3066.66666666667,"IF"
2.775,10.725,4355.55555555556,"IF"
2.925,10.725,4000,"IF"
3.075,10.725,2488.88888888889,"IF"
3.225,10.725,8088.88888888889,"IF"
3.375,10.725,5288.88888888889,"IF"
3.525,10.725,7466.66666666667,"IF"
3.675,10.725,4844.44444444444,"CT"
3.825,10.725,4533.33333333333,"CT"
3.975,10.725,3866.66666666667,"CT"
4.125,10.725,1777.77777777778,"CT"
4.275,10.725,1955.55555555556,"CT"
4.425,10.725,1733.33333333333,"CT"
4.575,10.725,2000,"CT"
4.725,10.725,3111.11111111111,"CT"
4.875,10.725,2355.55555555556,"CT"
5.025,10.725,2044.44444444444,"CT"
5.175,10.725,2400,"CT"
5.325,10.725,2044.44444444444,"CT"
5.475,10.725,2977.77777777778,"CT"
5.625,10.725,1866.66666666667,"CT"
5.775,10.725,3200,"CT"
5.925,10.725,2222.22222222222,"CT"
6.075,10.725,2000,"CT"
6.225,10.725,2844.44444444444,"CT"
6.375,10.725,3022.22222222222,"CT"
6.525,10.725,3466.66666666667,"CT"
6.675,10.725,1688.88888888889,"CT"
6.825,10.725,800,"CT"
6.975,10.725,2444.44444444444,"CT"
7.125,10.725,2355.55555555556,"CT"
7.275,10.725,1422.22222222222,"CT"
7.425,10.725,2400,"CT"
7.575,10.725,1733.33333333333,"CT"
7.725,10.725,1822.22222222222,"CT"
7.875,10.725,1911.11111111111,"CT"
8.025,10.725,2444.44444444444,"CT"
8.175,10.725,1155.55555555556,"CT"
8.325,10.725,1555.55555555556,"CT"
8.475,10.725,133.333333333333,"CT"
8.625,10.725,88.8888888888889,"CT"
8.775,10.725,0,"CT"
8.925,10.725,0,"CT"
9.075,10.725,0,"CT"
9.225,10.725,0,"CT"
9.825,10.725,0,"N"
9.975,10.725,0,"N"
10.125,10.725,0,"N"
17.475,10.725,0,"N"
17.625,10.725,0,"N"
17.775,10.725,0,"N"
17.925,10.725,0,"N"
18.075,10.725,0,"N"
18.225,10.725,0,"N"
18.375,10.725,0,"N"
18.525,10.725,0,"N"
18.675,10.725,0,"N"
18.825,10.725,0,"N"
18.975,10.725,0,"N"
19.125,10.725,0,"N"
19.725,10.725,0,"N"
19.875,10.725,0,"N"
20.325,10.725,0,"N"
20.475,10.725,0,"N"
20.625,10.725,0,"N"
20.775,10.725,0,"N"
20.925,10.725,0,"N"
21.075,10.725,0,"N"
21.225,10.725,0,"N"
21.375,10.725,0,"N"
21.525,10.725,0,"N"
21.675,10.725,0,"N"
21.825,10.725,0,"N"
21.975,10.725,0,"N"
22.125,10.725,0,"N"
22.275,10.725,0,"N"
22.425,10.725,0,"N"
22.575,10.725,0,"N"
22.725,10.725,0,"N"
22.875,10.725,0,"N"
23.025,10.725,0,"N"
23.175,10.725,0,"N"
23.325,10.725,0,"N"
0.825,10.875,0,"N"
0.975,10.875,0,"N"
1.125,10.875,0,"N"
1.275,10.875,0,"N"
1.425,10.875,0,"N"
1.575,10.875,0,"N"
1.725,10.875,0,"N"
1.875,10.875,0,"N"
2.025,10.875,0,"N"
2.175,10.875,0,"N"
2.325,10.875,0,"N"
2.475,10.875,0,"IF"
2.625,10.875,355.555555555556,"IF"
2.775,10.875,3377.77777777778,"IF"
2.925,10.875,3244.44444444444,"IF"
3.075,10.875,5955.55555555556,"IF"
3.225,10.875,7244.44444444444,"IF"
3.375,10.875,5066.66666666667,"IF"
3.525,10.875,4666.66666666667,"IF"
3.675,10.875,5688.88888888889,"CT"
3.825,10.875,4400,"CT"
3.975,10.875,2311.11111111111,"CT"
4.125,10.875,2800,"CT"
4.275,10.875,2711.11111111111,"CT"
4.425,10.875,3555.55555555556,"CT"
4.575,10.875,2133.33333333333,"CT"
4.725,10.875,2533.33333333333,"CT"
4.875,10.875,2133.33333333333,"CT"
5.025,10.875,1422.22222222222,"CT"
5.175,10.875,2977.77777777778,"CT"
5.325,10.875,2666.66666666667,"CT"
5.475,10.875,1600,"CT"
5.625,10.875,2577.77777777778,"CT"
5.775,10.875,1777.77777777778,"CT"
5.925,10.875,1644.44444444444,"CT"
6.075,10.875,2177.77777777778,"CT"
6.225,10.875,2311.11111111111,"CT"
6.375,10.875,2488.88888888889,"CT"
6.525,10.875,4800,"CT"
6.675,10.875,1777.77777777778,"CT"
6.825,10.875,933.333333333333,"CT"
6.975,10.875,1688.88888888889,"CT"
7.125,10.875,2577.77777777778,"CT"
7.275,10.875,977.777777777778,"CT"
7.425,10.875,1466.66666666667,"CT"
7.575,10.875,1377.77777777778,"CT"
7.725,10.875,1555.55555555556,"CT"
7.875,10.875,1377.77777777778,"CT"
8.025,10.875,2622.22222222222,"CT"
8.175,10.875,1066.66666666667,"CT"
8.325,10.875,1466.66666666667,"CT"
8.475,10.875,0,"CT"
8.625,10.875,0,"CT"
8.775,10.875,0,"CT"
8.925,10.875,0,"CT"
9.075,10.875,0,"CT"
9.225,10.875,0,"CT"
9.825,10.875,0,"N"
9.975,10.875,0,"N"
16.875,10.875,0,"N"
17.025,10.875,0,"N"
17.175,10.875,0,"N"
