,x,y,z,tag
26618,18.6053,3.8217399999999997,57.553,1.0
26619,18.780279999999998,3.8639,57.599000000000004,1.0
26620,18.95306,3.92162,57.604200000000006,1.0
26621,19.07722,4.00418,57.541,1.0
26622,19.13424,4.107200000000001,57.4106,1.0
26623,15.77542,3.7213000000000003,57.6366,1.0
26624,15.852619999999998,3.66598,57.458600000000004,1.0
26625,15.963640000000002,3.6658999999999997,57.3122,1.0
26626,16.083840000000002,3.73964,57.197,1.0
26627,33.388600000000004,1.8449179999999998,47.806799999999996,1.0
26628,33.5694,1.8085840000000002,47.8304,1.0
26629,33.757,1.780922,47.8156,1.0
26630,33.9384,1.7594999999999998,47.760000000000005,1.0
26631,34.0932,1.741834,47.671,1.0
26632,34.2174,1.729988,47.550200000000004,1.0
26633,34.33,1.7265599999999999,47.4156,1.0
26634,34.4554,1.72521,47.301,1.0
26635,34.6046,1.7169720000000002,47.223200000000006,1.0
26636,34.773,1.7058879999999998,47.1726,1.0
26637,34.947,1.709054,47.1506,1.0
26638,35.1034,1.7443380000000002,47.194,1.0
26639,35.232,1.8107440000000001,47.3198,1.0
26640,35.3626,1.88722,47.467,1.0
26641,35.5216,1.9497520000000002,47.544799999999995,1.0
26642,35.6928,1.980292,47.5358,1.0
26643,35.8508,1.9791340000000002,47.5104,1.0
26644,35.9998,1.9640840000000002,47.5258,1.0
26645,36.1574,1.931696,47.558800000000005,1.0
26646,36.316199999999995,1.853332,47.5524,1.0
26647,36.449,1.7332319999999999,47.4742,1.0
26648,36.5526,1.620174,47.330200000000005,1.0
26649,36.6494,1.555868,47.1536,1.0
26650,36.7642,1.547138,46.9884,1.0
26651,36.911,1.573274,46.8746,1.0
26652,37.083800000000004,1.6056380000000001,46.8154,1.0
26653,37.2608,1.6193380000000002,46.7826,1.0
26654,37.4238,1.596352,46.7816,1.0
26655,37.5718,1.541538,46.8272,1.0
26656,34.663799999999995,1.708392,47.0386,1.0
26657,34.7474,1.695738,46.8898,1.0
26658,34.8386,1.680094,46.757,1.0
26659,34.9228,1.662726,46.620400000000004,1.0
26660,35.0002,1.6476579999999998,46.4794,1.0
26661,35.0764,1.6498180000000002,46.339,1.0
26662,35.1608,1.673346,46.2048,1.0
26663,35.2658,1.702732,46.0918,1.0
26664,35.4024,1.7262799999999998,46.0204,1.0
26665,35.557,1.742596,45.9742,1.0
26666,35.6924,1.757918,45.8976,1.0
26667,35.7946,1.7743760000000002,45.7592,1.0
26668,35.8952,1.782162,45.5858,1.0
26669,36.037,1.783784,45.4348,1.0
26670,36.227999999999994,1.806362,45.3586,1.0
26671,36.4288,1.86943,45.3758,1.0
26672,36.5988,1.9514520000000002,45.4692,1.0
26673,36.742399999999996,2.01388,45.595600000000005,1.0
26674,36.888400000000004,2.04976,45.702999999999996,1.0
26675,37.0498,2.0794799999999998,45.7648,1.0
26676,37.2158,2.12226,45.7928,1.0
26677,37.361599999999996,2.19806,45.8072,1.0
26678,37.4786,2.3118600000000002,45.8166,1.0
26679,36.3326,1.85933,45.2648,1.0
26680,36.458,1.89439,45.179199999999994,1.0
26681,36.5968,1.910604,45.098,1.0
26682,36.7216,1.944512,45.0168,1.0
26683,36.818200000000004,2.02352,44.9334,1.0
26684,35.138,1.68716,46.1454,1.0
26685,35.171,1.70331,45.9694,1.0
26686,35.175599999999996,1.6985320000000002,45.7988,1.0
26687,35.1772,1.681234,45.6302,1.0
